"year.group","mean","percent_05","percent_95","scenario","species"
2014,1.0201773832,0.84124324,1.21914045,"RCP8","X16"
2015,1.019686956,0.84849289,1.21205485,"RCP8","X16"
2016,1.0435356168,0.871836745,1.23882755,"RCP8","X16"
2017,1.069565796,0.895250305,1.2676125,"RCP8","X16"
2018,1.0808125372,0.904698395,1.2833478,"RCP8","X16"
2019,1.078738056,0.90299852,1.28466605,"RCP8","X16"
2020,1.0731782588,0.8986451,1.2775686,"RCP8","X16"
2021,1.0713967792,0.89740364,1.2751301,"RCP8","X16"
2022,1.0748873852,0.89997317,1.2799204,"RCP8","X16"
2023,1.0772995368,0.900665095,1.2844666,"RCP8","X16"
2024,1.0785079012,0.900657605,1.2867529,"RCP8","X16"
2025,1.0811892456,0.902938735,1.2893515,"RCP8","X16"
2026,1.0836913508,0.90567301,1.2915444,"RCP8","X16"
2027,1.0851069308,0.907226825,1.29310475,"RCP8","X16"
2028,1.0889519776,0.910492125,1.2973709,"RCP8","X16"
2029,1.093256542,0.914322555,1.30235565,"RCP8","X16"
2030,1.0953712604,0.916255185,1.3049745,"RCP8","X16"
2031,1.0969589416,0.91764042,1.3071307,"RCP8","X16"
2032,1.096846626,0.917808385,1.3065191,"RCP8","X16"
2033,1.0943320424,0.91625669,1.30187595,"RCP8","X16"
2034,1.0909859132,0.91442111,1.29581365,"RCP8","X16"
2035,1.0928811964,0.917179675,1.2973734,"RCP8","X16"
2036,1.0977646684,0.92215912,1.3015732,"RCP8","X16"
2037,1.0970314936,0.92164345,1.3001532,"RCP8","X16"
2038,1.096737968,0.92180376,1.2986022,"RCP8","X16"
2039,1.0924521248,0.91886803,1.29118775,"RCP8","X16"
2040,1.0865889656,0.91477843,1.28193665,"RCP8","X16"
2041,1.0864561724,0.91478156,1.2804333,"RCP8","X16"
2042,1.089519886,0.918355475,1.2833392,"RCP8","X16"
2043,1.0849992436,0.915701965,1.2773096,"RCP8","X16"
2044,1.0707319348,0.90653804,1.26205055,"RCP8","X16"
2045,1.0730503852,0.91042687,1.2638722,"RCP8","X16"
2046,1.088930198,0.926451025,1.2821365,"RCP8","X16"
2047,1.087025446,0.924348255,1.27964945,"RCP8","X16"
2048,1.0696649764,0.905538225,1.2582884,"RCP8","X16"
2049,1.066481792,0.906132115,1.2534347,"RCP8","X16"
2050,1.069509446,0.910519965,1.2554876,"RCP8","X16"
2051,1.056751806,0.8976733,1.2393625,"RCP8","X16"
2052,1.0462013368,0.88864651,1.22565135,"RCP8","X16"
2053,1.034025562,0.88016926,1.208251,"RCP8","X16"
2054,1.0194446468,0.86852134,1.1876236,"RCP8","X16"
2055,1.0178595008,0.865728675,1.18542865,"RCP8","X16"
2056,1.018089596,0.86459583,1.1869439,"RCP8","X16"
2057,1.0136030596,0.86146249,1.17968375,"RCP8","X16"
2058,0.9962860304,0.847137905,1.1576306,"RCP8","X16"
2059,0.97778917,0.830054785,1.1354439,"RCP8","X16"
2060,0.97648652,0.828747185,1.13253065,"RCP8","X16"
2061,0.9658531336,0.821432625,1.11975195,"RCP8","X16"
2062,0.9488590744,0.803919405,1.1062409,"RCP8","X16"
2063,0.9336236884,0.791195485,1.09234045,"RCP8","X16"
2064,0.9112637284,0.773834465,1.06597365,"RCP8","X16"
2065,0.9016151772,0.760076225,1.0549334,"RCP8","X16"
2066,0.8969217176,0.755671735,1.05368365,"RCP8","X16"
2067,0.8769045176,0.736451355,1.03378195,"RCP8","X16"
2068,0.8567768768,0.7158129,1.01657225,"RCP8","X16"
2069,0.8528724412,0.705427845,1.0183195,"RCP8","X16"
2070,0.8516432048,0.69823171,1.0198397,"RCP8","X16"
2071,0.8306987984,0.671480525,1.00272935,"RCP8","X16"
2072,0.7791765464,0.613295905,0.965155195,"RCP8","X16"
2073,0.725721276,0.539548465,0.92055522,"RCP8","X16"
2074,0.7024175084,0.49452481,0.9021635,"RCP8","X16"
2075,0.6942168992,0.46681604,0.91205294,"RCP8","X16"
2076,0.6735160344,0.434643705,0.898097585,"RCP8","X16"
2077,0.6404826244,0.397656345,0.865509215,"RCP8","X16"
2078,0.6083106632,0.346922635,0.852072365,"RCP8","X16"
2079,0.5903702104,0.31643082,0.84895834,"RCP8","X16"
2080,0.5845049044,0.294635815,0.87243161,"RCP8","X16"
2081,0.57758376,0.274130685,0.89946167,"RCP8","X16"
2082,0.5563900668,0.24700989,0.903509054999999,"RCP8","X16"
2083,0.54221908012,0.226064385,0.912257829999999,"RCP8","X16"
2084,0.53720977928,0.209362635,0.928857915,"RCP8","X16"
2085,0.53432482896,0.193663625,0.949483025,"RCP8","X16"
2086,0.51897611596,0.17556162,0.94734465,"RCP8","X16"
2087,0.49932927356,0.152678685,0.934852329999999,"RCP8","X16"
2088,0.4843451204,0.135699145,0.93580023,"RCP8","X16"
2089,0.47159793144,0.12003284,0.937074999999999,"RCP8","X16"
2090,0.45503815412,0.10332804,0.929982814999999,"RCP8","X16"
2091,0.432572694816,0.087152832,0.911902959999999,"RCP8","X16"
2092,0.410355624636,0.0690549345,0.888428615,"RCP8","X16"
2093,0.394128479604,0.053674653,0.88209315,"RCP8","X16"
2094,0.389754009488,0.0421378225,0.897290625,"RCP8","X16"
2095,0.387142981084,0.033794186,0.91764589,"RCP8","X16"
2096,0.374200215568,0.0274859925,0.90538159,"RCP8","X16"
2097,0.3539801715028,0.021771753,0.877652645,"RCP8","X16"
2098,0.3305652413584,0.016795641,0.838813215,"RCP8","X16"
2099,0.3191354159576,0.0130306185,0.83145213,"RCP8","X16"
2100,0.3102716356384,0.00999372315,0.817687555,"RCP8","X16"
2012,0.7175160024,0.58527265,0.84335723,"baseline","X17"
2013,0.582512734,0.46126197,0.702992125,"baseline","X17"
2014,0.4986492196,0.383005055,0.611193595,"baseline","X17"
2015,0.467915716,0.34781673,0.583902135,"baseline","X17"
2016,0.4699378692,0.34214889,0.59531995,"baseline","X17"
2017,0.4826546828,0.349918395,0.6167634,"baseline","X17"
2018,0.4935558256,0.357600155,0.62830332,"baseline","X17"
2019,0.4993386264,0.362149275,0.632284425,"baseline","X17"
2020,0.500916242,0.363803265,0.63115358,"baseline","X17"
2021,0.5004092116,0.36397415,0.628894105,"baseline","X17"
2022,0.4995239436,0.363764765,0.627620805,"baseline","X17"
2023,0.4989680336,0.363577205,0.62723778,"baseline","X17"
2024,0.49875985,0.36343389,0.62731759,"baseline","X17"
2025,0.498721294,0.363301985,0.627519505,"baseline","X17"
2026,0.4987207608,0.363183505,0.627686605,"baseline","X17"
2027,0.4987054832,0.363093505,0.62776859,"baseline","X17"
2028,0.498669472,0.363037375,0.627759795,"baseline","X17"
2029,0.4986244268,0.363009385,0.62768059,"baseline","X17"
2030,0.4985839688,0.362999665,0.62756822,"baseline","X17"
2031,0.4985568648,0.36300009,0.627461795,"baseline","X17"
2032,0.4985456248,0.36300565,0.627388585,"baseline","X17"
2033,0.4985478144,0.36301346,0.62735879,"baseline","X17"
2034,0.49855841,0.3630217,0.627367425,"baseline","X17"
2035,0.4985720696,0.36302918,0.62740073,"baseline","X17"
2036,0.498584672,0.36303518,0.627442815,"baseline","X17"
2037,0.4985939472,0.36303936,0.627480845,"baseline","X17"
2038,0.4985993232,0.36304158,0.627507155,"baseline","X17"
2039,0.4986013872,0.363042365,0.62751957,"baseline","X17"
2040,0.4986012188,0.36304203,0.62752025,"baseline","X17"
2041,0.4985999172,0.363040975,0.627513265,"baseline","X17"
2042,0.49859832,0.363039735,0.62750313,"baseline","X17"
2043,0.4985968968,0.363038455,0.62749348,"baseline","X17"
2044,0.4985958128,0.363037465,0.62748639,"baseline","X17"
2045,0.4985950776,0.3630368,0.62748236,"baseline","X17"
2046,0.4985946156,0.363036325,0.627481255,"baseline","X17"
2047,0.49859431,0.36303615,0.627481975,"baseline","X17"
2048,0.4985941164,0.363036175,0.627483535,"baseline","X17"
2049,0.4985939996,0.36303631,0.627485065,"baseline","X17"
2050,0.4985939452,0.36303649,0.627486325,"baseline","X17"
2051,0.4985939616,0.363036625,0.627486925,"baseline","X17"
2052,0.4985940396,0.36303686,0.6274872,"baseline","X17"
2053,0.4985941784,0.363037015,0.627487325,"baseline","X17"
2054,0.4985943352,0.363037015,0.62748737,"baseline","X17"
2055,0.498594486,0.363037015,0.6274874,"baseline","X17"
2056,0.49859462,0.36303707,0.62748745,"baseline","X17"
2057,0.4985947148,0.36303707,0.627487645,"baseline","X17"
2058,0.4985947728,0.36303707,0.627487595,"baseline","X17"
2059,0.498594796,0.36303707,0.62748758,"baseline","X17"
2060,0.4985947972,0.36303707,0.62748731,"baseline","X17"
2061,0.4985947936,0.363037125,0.62748731,"baseline","X17"
2062,0.4985947784,0.363037125,0.62748731,"baseline","X17"
2063,0.4985947552,0.363037125,0.627487255,"baseline","X17"
2064,0.4985947304,0.363037125,0.6274872,"baseline","X17"
2065,0.4985947156,0.363037125,0.6274872,"baseline","X17"
2066,0.4985947024,0.363037125,0.6274872,"baseline","X17"
2067,0.498594692,0.363037125,0.627487145,"baseline","X17"
2068,0.4985946864,0.363037125,0.627487235,"baseline","X17"
2069,0.4985946832,0.363037125,0.627487235,"baseline","X17"
2070,0.4985946836,0.363037125,0.62748728,"baseline","X17"
2071,0.4985946856,0.363037125,0.627487415,"baseline","X17"
2072,0.4985946876,0.363037125,0.627487415,"baseline","X17"
2073,0.4985946916,0.363037125,0.627487415,"baseline","X17"
2074,0.498594694,0.363037125,0.627487415,"baseline","X17"
2075,0.4985946968,0.363037125,0.627487415,"baseline","X17"
2076,0.4985946964,0.363037125,0.62748736,"baseline","X17"
2077,0.4985946956,0.363037125,0.62748736,"baseline","X17"
2078,0.4985946968,0.363037125,0.62748736,"baseline","X17"
2079,0.4985946976,0.363037125,0.62748736,"baseline","X17"
2080,0.4985946976,0.363037125,0.62748736,"baseline","X17"
2081,0.4985946976,0.363037125,0.62748736,"baseline","X17"
2082,0.4985946976,0.363037125,0.62748736,"baseline","X17"
2083,0.4985946972,0.363037125,0.62748736,"baseline","X17"
2084,0.4985946952,0.363037125,0.62748736,"baseline","X17"
2085,0.4985946944,0.363037125,0.62748736,"baseline","X17"
2086,0.4985946944,0.363037125,0.62748736,"baseline","X17"
2087,0.4985946936,0.363037125,0.62748736,"baseline","X17"
2088,0.4985946932,0.363037125,0.62748736,"baseline","X17"
2089,0.4985946932,0.363037125,0.62748736,"baseline","X17"
2090,0.4985946932,0.363037125,0.62748736,"baseline","X17"
2091,0.4985946932,0.363037125,0.62748736,"baseline","X17"
2092,0.4985946932,0.363037125,0.62748736,"baseline","X17"
2093,0.4985946932,0.363037125,0.62748736,"baseline","X17"
2094,0.4985946932,0.363037125,0.62748736,"baseline","X17"
2095,0.4985946924,0.363037125,0.62748736,"baseline","X17"
2096,0.4985946924,0.363037125,0.62748736,"baseline","X17"
2097,0.4985946924,0.363037125,0.62748736,"baseline","X17"
2098,0.4985946924,0.363037125,0.62748736,"baseline","X17"
2099,0.4985946924,0.363037125,0.62748736,"baseline","X17"
2100,0.4985946924,0.363037125,0.62748736,"baseline","X17"
2012,0.7024850772,0.573892965,0.82358553,"RCP2","X17"
2013,0.5500319896,0.43500479,0.66078558,"RCP2","X17"
2014,0.453646538,0.34881183,0.557393185,"RCP2","X17"
2015,0.413176314,0.311647825,0.516034515,"RCP2","X17"
2016,0.4078306836,0.30171433,0.51346549,"RCP2","X17"
2017,0.4162589344,0.30389717,0.528047915,"RCP2","X17"
2018,0.4247767976,0.308474405,0.53965371,"RCP2","X17"
2019,0.4292270804,0.311194125,0.54562699,"RCP2","X17"
2020,0.4299781776,0.31214541,0.546619225,"RCP2","X17"
2021,0.4273591288,0.310925745,0.543273595,"RCP2","X17"
2022,0.420037576,0.305855785,0.53379142,"RCP2","X17"
2023,0.4134215516,0.30077855,0.52513497,"RCP2","X17"
2024,0.411610494,0.298562,0.522912755,"RCP2","X17"
2025,0.4111028532,0.29749566,0.52257925,"RCP2","X17"
2026,0.4096316732,0.295962075,0.520894525,"RCP2","X17"
2027,0.4066659128,0.29349474,0.517274705,"RCP2","X17"
2028,0.4045901168,0.291569555,0.514772655,"RCP2","X17"
2029,0.4022090504,0.28948379,0.51191246,"RCP2","X17"
2030,0.3998961576,0.287424975,0.509105335,"RCP2","X17"
2031,0.3985316088,0.28604275,0.50750799,"RCP2","X17"
2032,0.3967556692,0.28445054,0.50538984,"RCP2","X17"
2033,0.3944990652,0.28257968,0.5026609,"RCP2","X17"
2034,0.3930948084,0.28124528,0.50096738,"RCP2","X17"
2035,0.3901284436,0.278945175,0.49731755,"RCP2","X17"
2036,0.3848780628,0.27507143,0.49069712,"RCP2","X17"
2037,0.381174862,0.272021245,0.486380505,"RCP2","X17"
2038,0.3791687828,0.27001954,0.484433215,"RCP2","X17"
2039,0.3792025944,0.269393445,0.485182685,"RCP2","X17"
2040,0.3772040944,0.267637445,0.482936575,"RCP2","X17"
2041,0.3699016604,0.26234761,0.473459855,"RCP2","X17"
2042,0.3670788928,0.25963894,0.470470715,"RCP2","X17"
2043,0.369962676,0.26096697,0.475107805,"RCP2","X17"
2044,0.3719079772,0.26190196,0.47805359,"RCP2","X17"
2045,0.3752018416,0.26387189,0.4825642,"RCP2","X17"
2046,0.3741468368,0.26332049,0.480837465,"RCP2","X17"
2047,0.368038854,0.259381615,0.47234918,"RCP2","X17"
2048,0.3630706304,0.255686015,0.465896565,"RCP2","X17"
2049,0.3603763168,0.25334881,0.46288835,"RCP2","X17"
2050,0.3599832524,0.25255105,0.46306689,"RCP2","X17"
2051,0.3630971688,0.254220125,0.467857495,"RCP2","X17"
2052,0.3638715972,0.25466484,0.468967685,"RCP2","X17"
2053,0.3591922868,0.251443355,0.4625142,"RCP2","X17"
2054,0.357201014,0.24976051,0.460060485,"RCP2","X17"
2055,0.3576684144,0.24977168,0.461040845,"RCP2","X17"
2056,0.3562934508,0.24865073,0.459387345,"RCP2","X17"
2057,0.3553041988,0.24773908,0.45830903,"RCP2","X17"
2058,0.356116144,0.24806651,0.459672365,"RCP2","X17"
2059,0.3554748448,0.24751431,0.458935075,"RCP2","X17"
2060,0.3545464484,0.2467498,0.45779179,"RCP2","X17"
2061,0.35302578,0.245600105,0.45580704,"RCP2","X17"
2062,0.3495135116,0.24305017,0.451194005,"RCP2","X17"
2063,0.3510030292,0.2436681,0.45365253,"RCP2","X17"
2064,0.357034146,0.24755941,0.46209094,"RCP2","X17"
2065,0.3571071988,0.247889765,0.461856035,"RCP2","X17"
2066,0.3504922308,0.24363719,0.452500905,"RCP2","X17"
2067,0.347658714,0.241457955,0.44884623,"RCP2","X17"
2068,0.3520264212,0.244050155,0.455227125,"RCP2","X17"
2069,0.3563926812,0.24699394,0.46126551,"RCP2","X17"
2070,0.3565445464,0.247343585,0.461179465,"RCP2","X17"
2071,0.3556898772,0.24692808,0.45971201,"RCP2","X17"
2072,0.35963256,0.24962761,0.46492491,"RCP2","X17"
2073,0.36332204,0.25244254,0.4695474,"RCP2","X17"
2074,0.3608053268,0.25121118,0.465585725,"RCP2","X17"
2075,0.3575130908,0.24919531,0.46088967,"RCP2","X17"
2076,0.357604206,0.249216325,0.46111705,"RCP2","X17"
2077,0.3590184664,0.2501571,0.46316053,"RCP2","X17"
2078,0.3590109692,0.25020771,0.463157775,"RCP2","X17"
2079,0.3595699372,0.250589265,0.463919335,"RCP2","X17"
2080,0.3624571884,0.252551,0.46784658,"RCP2","X17"
2081,0.3649677892,0.25444367,0.47105069,"RCP2","X17"
2082,0.362839968,0.253317655,0.467772715,"RCP2","X17"
2083,0.35900278,0.250802505,0.462445655,"RCP2","X17"
2084,0.3612428084,0.252147075,0.465703105,"RCP2","X17"
2085,0.36622751,0.25556657,0.47246001,"RCP2","X17"
2086,0.3663595204,0.25599837,0.47223815,"RCP2","X17"
2087,0.3607226868,0.25244382,0.4642469,"RCP2","X17"
2088,0.3574739144,0.250054995,0.46005275,"RCP2","X17"
2089,0.3597001972,0.25126271,0.46353212,"RCP2","X17"
2090,0.3618859728,0.2526433,0.466719385,"RCP2","X17"
2091,0.3638252184,0.253978195,0.4693359,"RCP2","X17"
2092,0.3653919052,0.255172975,0.47125049,"RCP2","X17"
2093,0.36440507,0.254706715,0.469601605,"RCP2","X17"
2094,0.3619647764,0.253151155,0.46612769,"RCP2","X17"
2095,0.3612630944,0.252594105,0.465276075,"RCP2","X17"
2096,0.3600805964,0.251735325,0.46379393,"RCP2","X17"
2097,0.3564484052,0.24916773,0.459013765,"RCP2","X17"
2098,0.3556089768,0.24827045,0.45827126,"RCP2","X17"
2099,0.360473758,0.25124388,0.465302515,"RCP2","X17"
2100,0.3649483148,0.254357105,0.471298595,"RCP2","X17"
2012,0.708827884,0.57848269,0.8434335,"RCP4","X17"
2013,0.5533360852,0.432622785,0.67606524,"RCP4","X17"
2014,0.45387671,0.34093657,0.561885245,"RCP4","X17"
2015,0.4113397524,0.301632525,0.51413999,"RCP4","X17"
2016,0.404344328,0.290819765,0.51289778,"RCP4","X17"
2017,0.4110301068,0.292426375,0.525816155,"RCP4","X17"
2018,0.4197313472,0.29817185,0.53780308,"RCP4","X17"
2019,0.4253833872,0.302323335,0.54464193,"RCP4","X17"
2020,0.425595984,0.30255344,0.54449485,"RCP4","X17"
2021,0.4221018028,0.3001394,0.539391235,"RCP4","X17"
2022,0.4179922004,0.297067195,0.53385127,"RCP4","X17"
2023,0.4142061092,0.293920655,0.529085585,"RCP4","X17"
2024,0.4078396344,0.28878794,0.52094891,"RCP4","X17"
2025,0.4002864588,0.282705925,0.51146092,"RCP4","X17"
2026,0.3941719928,0.277640485,0.504291645,"RCP4","X17"
2027,0.3905917808,0.27460611,0.500597385,"RCP4","X17"
2028,0.3908343008,0.274183205,0.502016055,"RCP4","X17"
2029,0.3907099648,0.273574205,0.50251518,"RCP4","X17"
2030,0.3883443656,0.27162384,0.49970767,"RCP4","X17"
2031,0.3829221904,0.26764919,0.49258785,"RCP4","X17"
2032,0.3740759552,0.261249855,0.481026265,"RCP4","X17"
2033,0.3676342004,0.25629903,0.47332381,"RCP4","X17"
2034,0.3652606192,0.254026495,0.4713725,"RCP4","X17"
2035,0.3628955344,0.251808165,0.469191265,"RCP4","X17"
2036,0.3580148064,0.247915395,0.46330953,"RCP4","X17"
2037,0.3463205932,0.239429115,0.4480065,"RCP4","X17"
2038,0.3352348148,0.231180745,0.434689895,"RCP4","X17"
2039,0.332889354,0.228665195,0.433869575,"RCP4","X17"
2040,0.332105744,0.22724034,0.434571665,"RCP4","X17"
2041,0.3274214796,0.223395485,0.42928084,"RCP4","X17"
2042,0.3206328876,0.218183545,0.42113515,"RCP4","X17"
2043,0.31150153,0.211428315,0.40997879,"RCP4","X17"
2044,0.3003721424,0.20324837,0.39637012,"RCP4","X17"
2045,0.296795156,0.19962111,0.39253081,"RCP4","X17"
2046,0.2991327096,0.199961885,0.396567865,"RCP4","X17"
2047,0.3000053488,0.19981492,0.39858737,"RCP4","X17"
2048,0.2985521456,0.198420465,0.39726031,"RCP4","X17"
2049,0.2903080388,0.192708055,0.38646943,"RCP4","X17"
2050,0.2761926356,0.18296252,0.367810735,"RCP4","X17"
2051,0.26374462,0.17380745,0.35179607,"RCP4","X17"
2052,0.2564364312,0.167655865,0.3431187,"RCP4","X17"
2053,0.2507357284,0.162584915,0.336804035,"RCP4","X17"
2054,0.2452550924,0.157744935,0.330848615,"RCP4","X17"
2055,0.2386923544,0.15235815,0.32336638,"RCP4","X17"
2056,0.2344723632,0.148472435,0.319060545,"RCP4","X17"
2057,0.2377469908,0.149584,0.324630425,"RCP4","X17"
2058,0.2367959564,0.14841241,0.32401199,"RCP4","X17"
2059,0.2260634452,0.141071845,0.310229725,"RCP4","X17"
2060,0.21105032776,0.130815,0.291422765,"RCP4","X17"
2061,0.20215178492,0.1243409,0.281530285,"RCP4","X17"
2062,0.20022429684,0.122286325,0.281292935,"RCP4","X17"
2063,0.19688315,0.119436415,0.278395375,"RCP4","X17"
2064,0.1913953738,0.115373785,0.271764445,"RCP4","X17"
2065,0.18562466084,0.111148605,0.26459754,"RCP4","X17"
2066,0.18039223452,0.107084835,0.258172415,"RCP4","X17"
2067,0.17648434228,0.10371131,0.25336385,"RCP4","X17"
2068,0.17432916672,0.10139254,0.251401105,"RCP4","X17"
2069,0.1718342702,0.099020766,0.248639685,"RCP4","X17"
2070,0.16611880096,0.094990157,0.2406136,"RCP4","X17"
2071,0.15967094032,0.0905112255,0.231433625,"RCP4","X17"
2072,0.1568658974,0.08793701,0.22843781,"RCP4","X17"
2073,0.153852131,0.0853836365,0.224624265,"RCP4","X17"
2074,0.1495209012,0.082183199,0.21873968,"RCP4","X17"
2075,0.14986533908,0.081384454,0.22029464,"RCP4","X17"
2076,0.15105449912,0.0810969675,0.223466695,"RCP4","X17"
2077,0.14884031472,0.0792826225,0.220939935,"RCP4","X17"
2078,0.14157016864,0.075001846,0.20985246,"RCP4","X17"
2079,0.13388977588,0.0703714975,0.19889504,"RCP4","X17"
2080,0.12840735652,0.0667385455,0.191369875,"RCP4","X17"
2081,0.12250789352,0.0629062205,0.18384018,"RCP4","X17"
2082,0.11816067384,0.0598386495,0.17884372,"RCP4","X17"
2083,0.11678556376,0.0581913505,0.178445065,"RCP4","X17"
2084,0.11661715504,0.0571880435,0.179231635,"RCP4","X17"
2085,0.11458126652,0.0552414905,0.176984795,"RCP4","X17"
2086,0.1124952602,0.05325042,0.17486704,"RCP4","X17"
2087,0.11240767404,0.052112586,0.175800915,"RCP4","X17"
2088,0.11259888304,0.051203275,0.17680599,"RCP4","X17"
2089,0.10773736232,0.0483931855,0.170029755,"RCP4","X17"
2090,0.10154192688,0.0449888445,0.16171188,"RCP4","X17"
2091,0.10065555012,0.043582978,0.16166556,"RCP4","X17"
2092,0.10277180624,0.0435983445,0.16557405,"RCP4","X17"
2093,0.10524393588,0.0437722755,0.169608305,"RCP4","X17"
2094,0.1083949926,0.044222637,0.174699795,"RCP4","X17"
2095,0.10942685112,0.0440196345,0.176574375,"RCP4","X17"
2096,0.10699857976,0.042732132,0.173092955,"RCP4","X17"
2097,0.1040450756,0.041312412,0.1691359,"RCP4","X17"
2098,0.10064122892,0.039750004,0.164377895,"RCP4","X17"
2099,0.0962368396,0.037856491,0.158053705,"RCP4","X17"
2100,0.09413997696,0.036702712,0.15546617,"RCP4","X17"
2012,0.7172480368,0.603505155,0.83832737,"RCP8","X17"
2013,0.566756032,0.459840395,0.67839831,"RCP8","X17"
2014,0.47210179,0.374109755,0.57724633,"RCP8","X17"
2015,0.4329232268,0.340047415,0.535741705,"RCP8","X17"
2016,0.426479496,0.33262613,0.53117389,"RCP8","X17"
2017,0.4326229408,0.330577805,0.54178405,"RCP8","X17"
2018,0.4408432436,0.335563685,0.553904525,"RCP8","X17"
2019,0.4466957256,0.339819455,0.56124601,"RCP8","X17"
2020,0.4478319164,0.34123076,0.561297645,"RCP8","X17"
2021,0.4403697,0.33576853,0.55099403,"RCP8","X17"
2022,0.4306402964,0.32834137,0.53868772,"RCP8","X17"
2023,0.4275097292,0.32552686,0.535345505,"RCP8","X17"
2024,0.4271282732,0.324797635,0.535578215,"RCP8","X17"
2025,0.4230502004,0.321557125,0.53085164,"RCP8","X17"
2026,0.4123524268,0.313479255,0.5177508,"RCP8","X17"
2027,0.402129784,0.305234685,0.505903385,"RCP8","X17"
2028,0.3984230884,0.30132719,0.502539095,"RCP8","X17"
2029,0.3949724672,0.29781292,0.499313885,"RCP8","X17"
2030,0.3928220852,0.29554699,0.497649145,"RCP8","X17"
2031,0.3930382988,0.29509462,0.498698275,"RCP8","X17"
2032,0.3887906244,0.291595165,0.49361855,"RCP8","X17"
2033,0.3787836788,0.28384211,0.481322345,"RCP8","X17"
2034,0.3671779008,0.274691885,0.466666425,"RCP8","X17"
2035,0.3602302852,0.268477935,0.458922425,"RCP8","X17"
2036,0.3540304492,0.262884325,0.45212346,"RCP8","X17"
2037,0.3463845304,0.25613436,0.443139885,"RCP8","X17"
2038,0.3387458032,0.249592015,0.4340853,"RCP8","X17"
2039,0.3251670024,0.239069245,0.417392285,"RCP8","X17"
2040,0.3118899972,0.22869446,0.4017498,"RCP8","X17"
2041,0.303189022,0.221691775,0.39175689,"RCP8","X17"
2042,0.2958145996,0.215248125,0.38314608,"RCP8","X17"
2043,0.2817256568,0.204438275,0.36544925,"RCP8","X17"
2044,0.2636472904,0.190545945,0.342453325,"RCP8","X17"
2045,0.2570198696,0.1845605,0.33526998,"RCP8","X17"
2046,0.254787654,0.18111305,0.33450171,"RCP8","X17"
2047,0.2434811392,0.17215531,0.32065907,"RCP8","X17"
2048,0.22793584,0.16056712,0.30089216,"RCP8","X17"
2049,0.218745538,0.152991015,0.290470545,"RCP8","X17"
2050,0.20877225784,0.14503455,0.279047775,"RCP8","X17"
2051,0.193435713,0.13369752,0.260191715,"RCP8","X17"
2052,0.17898479284,0.1229399,0.24250711,"RCP8","X17"
2053,0.16308497556,0.110918075,0.221914,"RCP8","X17"
2054,0.1479041708,0.0986423185,0.20352752,"RCP8","X17"
2055,0.13563632664,0.0881769875,0.190082145,"RCP8","X17"
2056,0.12428719644,0.0785705585,0.176052075,"RCP8","X17"
2057,0.11274042208,0.068931072,0.16114643,"RCP8","X17"
2058,0.098389737,0.058141808,0.141633195,"RCP8","X17"
2059,0.08502598756,0.0482748395,0.12352109,"RCP8","X17"
2060,0.07433945556,0.04017005,0.11057231,"RCP8","X17"
2061,0.06323823204,0.0326924855,0.0965762765,"RCP8","X17"
2062,0.05296361276,0.026268329,0.0820325265,"RCP8","X17"
2063,0.043432298192,0.020504683,0.068241912,"RCP8","X17"
2064,0.034650964772,0.015347918,0.056103411,"RCP8","X17"
2065,0.028036253944,0.0115886175,0.047061345,"RCP8","X17"
2066,0.022447357844,0.00863200435,0.039256008,"RCP8","X17"
2067,0.017185470508,0.0061424782,0.0309895065,"RCP8","X17"
2068,0.012987315928,0.0041751333,0.024516461,"RCP8","X17"
2069,0.0099118525824,0.00283396065,0.0197628815,"RCP8","X17"
2070,0.0074892272208,0.0018903966,0.015869647,"RCP8","X17"
2071,0.005380816276,0.0011980263,0.012170667,"RCP8","X17"
2072,0.0034993737756,0.000689378605,0.00830204805,"RCP8","X17"
2073,0.00213198263704,0.0003671316,0.00543207515,"RCP8","X17"
2074,0.00131741643436,0.000187026255,0.0037027484,"RCP8","X17"
2075,0.00081061209432,9.0611151e-05,0.002338249,"RCP8","X17"
2076,0.0004697060816,3.97348165e-05,0.00138402185,"RCP8","X17"
2077,0.000253205047788,1.6028612e-05,0.00077407092,"RCP8","X17"
2078,0.000128662779116,6.2328279e-06,0.000405022325,"RCP8","X17"
2079,6.44818356372e-05,2.2897752e-06,0.00020786449,"RCP8","X17"
2080,3.25659055088e-05,8.09272535e-07,0.00010944035,"RCP8","X17"
2081,1.61072325988e-05,2.71871415e-07,5.7810545e-05,"RCP8","X17"
2082,7.363664726392e-06,8.062591e-08,2.8305447e-05,"RCP8","X17"
2083,3.304344982016e-06,2.0294156e-08,1.33888985e-05,"RCP8","X17"
2084,1.4962558070012e-06,4.96055065e-09,6.28931274999998e-06,"RCP8","X17"
2085,6.7912302860072e-07,1.21495555e-09,2.78447504999999e-06,"RCP8","X17"
2086,2.9039984313572e-07,2.73720415e-10,1.1533557e-06,"RCP8","X17"
2087,1.17385584444692e-07,5.8623392e-11,4.46723365e-07,"RCP8","X17"
2088,4.63859524772852e-08,1.08398335e-11,1.68100799999999e-07,"RCP8","X17"
2089,1.81897623033162e-08,1.8265875e-12,6.18848504999996e-08,"RCP8","X17"
2090,6.86630915168015e-09,2.7893128e-13,2.06280064999999e-08,"RCP8","X17"
2091,2.42729430327174e-09,3.79128995e-14,6.15049615e-09,"RCP8","X17"
2092,8.35975236840457e-10,4.58745015e-15,1.88980275e-09,"RCP8","X17"
