"year.group","mean","percent_05","percent_95","scenario","species"
2059,0.024491394944,0.00918011895,0.0417191815,"RCP 8.5","X9"
2060,0.022121695992,0.0078992291,0.038028371,"RCP 8.5","X9"
2061,0.01956537028,0.006547557,0.033971552,"RCP 8.5","X9"
2062,0.017134760896,0.00542910085,0.03000787,"RCP 8.5","X9"
2063,0.014859649464,0.00437819415,0.026724922,"RCP 8.5","X9"
2064,0.01270206142,0.0034604857,0.0233200295,"RCP 8.5","X9"
2065,0.0109756386656,0.00280115505,0.0205762725,"RCP 8.5","X9"
2066,0.0094473917348,0.00225231425,0.018199226,"RCP 8.5","X9"
2067,0.0079415836508,0.001746164,0.015699743,"RCP 8.5","X9"
2068,0.0066667817308,0.0013478496,0.013493234,"RCP 8.5","X9"
2069,0.0056705759904,0.0010376407,0.0119075285,"RCP 8.5","X9"
2070,0.0048077434012,0.000774611885,0.0101414545,"RCP 8.5","X9"
2071,0.0039405237504,0.00056638209,0.00849612025,"RCP 8.5","X9"
2072,0.0030589332044,0.00038226531,0.00688002065,"RCP 8.5","X9"
2073,0.00233595650792,0.0002457473,0.00590321605,"RCP 8.5","X9"
2074,0.00183854343572,0.00016502664,0.00505965404999999,"RCP 8.5","X9"
2075,0.00146848726524,0.00011420879,0.00415809414999999,"RCP 8.5","X9"
2076,0.00115419748704,7.63054325e-05,0.0033328765,"RCP 8.5","X9"
2077,0.00089132680992,4.88849945e-05,0.00275327339999999,"RCP 8.5","X9"
2078,0.000690524195708,3.0063098e-05,0.00211748125,"RCP 8.5","X9"
2079,0.00055601127976,1.9193815e-05,0.0016720308,"RCP 8.5","X9"
2080,0.00047027816178,1.2052319e-05,0.00141987825,"RCP 8.5","X9"
2081,0.0004069694187916,6.78938135e-06,0.0011941353,"RCP 8.5","X9"
2082,0.0003555206625148,3.4943991e-06,0.00101453561,"RCP 8.5","X9"
2083,0.000327727271972,2.05518865e-06,0.000814486109999999,"RCP 8.5","X9"
2084,0.00032016411485424,1.1984035e-06,0.00066366884,"RCP 8.5","X9"
2085,0.00032511672275288,6.53059875e-07,0.000620937795,"RCP 8.5","X9"
2086,0.00033146083741348,3.19370975e-07,0.000548938544999998,"RCP 8.5","X9"
2087,0.00034506742566534,1.49175095e-07,0.000522274369999999,"RCP 8.5","X9"
2088,0.000373189891755832,7.0579573e-08,0.000510942239999999,"RCP 8.5","X9"
2089,0.000416842511317402,3.10170985e-08,0.00051580645,"RCP 8.5","X9"
2090,0.000471092767537109,1.2649904e-08,0.00051436265,"RCP 8.5","X9"
2091,0.000538977927114014,4.85048705e-09,0.000529977749999999,"RCP 8.5","X9"
2092,0.00063478428500248,1.93397905e-09,0.00049351751,"RCP 8.5","X9"
2093,0.000776999318294317,7.79052015e-10,0.000479114064999999,"RCP 8.5","X9"
2094,0.000992418131183292,2.9804487e-10,0.00055016188,"RCP 8.5","X9"
2095,0.00125891028619426,1.079216515e-10,0.000734675259999997,"RCP 8.5","X9"
2096,0.00154477671316884,3.45659855e-11,0.000743643424999999,"RCP 8.5","X9"
2097,0.00184201434424765,1.05750867e-11,0.000754059974999999,"RCP 8.5","X9"
2098,0.00219777423521653,3.15111645e-12,0.000788949094999997,"RCP 8.5","X9"
2099,0.0027163144369554,9.70725415e-13,0.000922358659999996,"RCP 8.5","X9"
2100,0.00332666036317562,3.02004375e-13,0.00120178765,"RCP 8.5","X9"
2012,1.0175167692,0.84728266,1.16984395,"Status quo","X10"
2013,1.0021925728,0.833558915,1.15463825,"Status quo","X10"
2014,0.9635011568,0.796399165,1.11385465,"Status quo","X10"
2015,0.94919129,0.78539582,1.10050755,"Status quo","X10"
2016,0.9603199448,0.799849725,1.1122994,"Status quo","X10"
2017,0.978213548,0.817917825,1.1298679,"Status quo","X10"
2018,0.99015094,0.828042795,1.1418555,"Status quo","X10"
2019,0.9938860784,0.829294505,1.14456675,"Status quo","X10"
2020,0.9923780528,0.82696904,1.1422426,"Status quo","X10"
2021,0.9893822228,0.82492291,1.1385664,"Status quo","X10"
2022,0.9871706136,0.823490835,1.13587545,"Status quo","X10"
2023,0.986225094,0.82310565,1.13476435,"Status quo","X10"
2024,0.9860949444,0.823313145,1.134759,"Status quo","X10"
2025,0.9862395392,0.8235631,1.13510685,"Status quo","X10"
2026,0.9863611132,0.823588765,1.1353878,"Status quo","X10"
2027,0.9863841748,0.82338895,1.1355173,"Status quo","X10"
2028,0.9863403196,0.823086635,1.13553965,"Status quo","X10"
2029,0.9862819852,0.82281517,1.1355145,"Status quo","X10"
2030,0.9862439252,0.822745855,1.13548225,"Status quo","X10"
2031,0.9862370188,0.8227485,1.13546065,"Status quo","X10"
2032,0.9862557452,0.82279576,1.13545295,"Status quo","X10"
2033,0.9862877592,0.822856875,1.1354554,"Status quo","X10"
2034,0.9863212576,0.822909315,1.135463,"Status quo","X10"
2035,0.9863483176,0.82294196,1.13547185,"Status quo","X10"
2036,0.9863655088,0.822960235,1.13547995,"Status quo","X10"
2037,0.9863730956,0.82298226,1.1354854,"Status quo","X10"
2038,0.9863732888,0.822979395,1.1354893,"Status quo","X10"
2039,0.9863690196,0.82296223,1.1354912,"Status quo","X10"
2040,0.9863629056,0.822940825,1.1354921,"Status quo","X10"
2041,0.986356842,0.822922495,1.135492,"Status quo","X10"
2042,0.9863519268,0.822922395,1.13549145,"Status quo","X10"
2043,0.9863484744,0.822924025,1.13549145,"Status quo","X10"
2044,0.9863465076,0.822925725,1.135491,"Status quo","X10"
2045,0.9863457384,0.822926565,1.13549,"Status quo","X10"
2046,0.9863458,0.822926515,1.13549,"Status quo","X10"
2047,0.9863463484,0.822925795,1.13549,"Status quo","X10"
2048,0.9863471788,0.82292471,1.13548955,"Status quo","X10"
2049,0.9863479884,0.8229238,1.13548955,"Status quo","X10"
2050,0.986348772,0.82292308,1.1354901,"Status quo","X10"
2051,0.9863493544,0.82292316,1.1354901,"Status quo","X10"
2052,0.9863497704,0.822923545,1.1354901,"Status quo","X10"
2053,0.9863500036,0.82292408,1.1354901,"Status quo","X10"
2054,0.9863500764,0.82292445,1.1354901,"Status quo","X10"
2055,0.9863500136,0.822924675,1.1354901,"Status quo","X10"
2056,0.986349888,0.82292493,1.1354901,"Status quo","X10"
2057,0.9863497472,0.822924975,1.1354901,"Status quo","X10"
2058,0.9863496,0.822924975,1.1354901,"Status quo","X10"
2059,0.9863494648,0.822924975,1.1354901,"Status quo","X10"
2060,0.9863493888,0.822924975,1.1354901,"Status quo","X10"
2061,0.9863493396,0.822924975,1.1354901,"Status quo","X10"
2062,0.9863493096,0.822924975,1.1354901,"Status quo","X10"
2063,0.986349304,0.822924975,1.1354901,"Status quo","X10"
2064,0.9863493216,0.82292484,1.1354901,"Status quo","X10"
2065,0.9863493608,0.82292484,1.1354901,"Status quo","X10"
2066,0.9863493868,0.82292484,1.1354901,"Status quo","X10"
2067,0.9863494196,0.82292484,1.1354901,"Status quo","X10"
2068,0.9863494404,0.82292484,1.1354901,"Status quo","X10"
2069,0.986349458,0.82292484,1.1354901,"Status quo","X10"
2070,0.9863494692,0.82292484,1.1354901,"Status quo","X10"
2071,0.9863494752,0.82292484,1.1354901,"Status quo","X10"
2072,0.986349472,0.82292484,1.1354901,"Status quo","X10"
2073,0.986349464,0.82292484,1.1354901,"Status quo","X10"
2074,0.986349456,0.82292484,1.1354901,"Status quo","X10"
2075,0.986349448,0.82292484,1.1354901,"Status quo","X10"
2076,0.986349444,0.82292484,1.1354901,"Status quo","X10"
2077,0.9863494384,0.82292484,1.1354901,"Status quo","X10"
2078,0.9863494336,0.82292484,1.1354901,"Status quo","X10"
2079,0.9863494336,0.82292484,1.1354901,"Status quo","X10"
2080,0.9863494336,0.82292484,1.1354901,"Status quo","X10"
2081,0.9863494336,0.82292484,1.1354901,"Status quo","X10"
2082,0.9863494328,0.82292484,1.1354901,"Status quo","X10"
2083,0.9863494328,0.82292484,1.1354901,"Status quo","X10"
2084,0.9863494368,0.82292484,1.1354901,"Status quo","X10"
2085,0.9863494368,0.82292484,1.1354901,"Status quo","X10"
2086,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2087,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2088,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2089,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2090,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2091,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2092,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2093,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2094,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2095,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2096,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2097,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2098,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2099,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2100,0.9863494408,0.82292484,1.1354901,"Status quo","X10"
2012,1.011572456,0.840795435,1.18024705,"RCP 2.6","X10"
2013,0.9809735896,0.816543525,1.141865,"RCP 2.6","X10"
2014,0.929082198,0.766392215,1.0827262,"RCP 2.6","X10"
2015,0.9042523684,0.744185145,1.0556537,"RCP 2.6","X10"
2016,0.9092087176,0.74622088,1.0634576,"RCP 2.6","X10"
2017,0.9254237236,0.759372555,1.07867625,"RCP 2.6","X10"
2018,0.9388557272,0.772533415,1.09295495,"RCP 2.6","X10"
2019,0.9452496164,0.779823805,1.10027785,"RCP 2.6","X10"
2020,0.9452634772,0.78067505,1.10010135,"RCP 2.6","X10"
2021,0.9415178404,0.77855604,1.0956752,"RCP 2.6","X10"
2022,0.9362763064,0.775113875,1.09009165,"RCP 2.6","X10"
2023,0.9326578112,0.77225438,1.08660495,"RCP 2.6","X10"
2024,0.9323327156,0.771800465,1.0866062,"RCP 2.6","X10"
2025,0.9329785256,0.772228495,1.0875047,"RCP 2.6","X10"
2026,0.9333012012,0.772407125,1.08786015,"RCP 2.6","X10"
2027,0.9326671988,0.771707485,1.0871943,"RCP 2.6","X10"
2028,0.9313696244,0.770583495,1.08574095,"RCP 2.6","X10"
2029,0.9297790904,0.769330175,1.083763,"RCP 2.6","X10"
2030,0.9289237456,0.768648105,1.08259165,"RCP 2.6","X10"
2031,0.9288925944,0.768625325,1.08242715,"RCP 2.6","X10"
2032,0.9281247572,0.7680809,1.0814791,"RCP 2.6","X10"
2033,0.92675403,0.76716144,1.07986745,"RCP 2.6","X10"
2034,0.9260396932,0.766584065,1.0789964,"RCP 2.6","X10"
2035,0.9250512304,0.765828525,1.07778645,"RCP 2.6","X10"
2036,0.9226040544,0.763975255,1.07474415,"RCP 2.6","X10"
2037,0.9213825112,0.7630137,1.07310495,"RCP 2.6","X10"
2038,0.9213848892,0.76301914,1.0730313,"RCP 2.6","X10"
2039,0.9224999916,0.763835395,1.07447155,"RCP 2.6","X10"
2040,0.9224789648,0.76389206,1.0743866,"RCP 2.6","X10"
2041,0.9191192348,0.76146748,1.0701223,"RCP 2.6","X10"
2042,0.9179771384,0.760510745,1.0686794,"RCP 2.6","X10"
2043,0.9203067196,0.762141695,1.07163265,"RCP 2.6","X10"
2044,0.9210609896,0.76260793,1.0725663,"RCP 2.6","X10"
2045,0.9228436468,0.763817415,1.0746753,"RCP 2.6","X10"
2046,0.922027448,0.763397525,1.0737142,"RCP 2.6","X10"
2047,0.9174986384,0.76023116,1.068141,"RCP 2.6","X10"
2048,0.914478372,0.757914375,1.0642666,"RCP 2.6","X10"
2049,0.9139616852,0.757510015,1.0635031,"RCP 2.6","X10"
2050,0.9150874068,0.75806383,1.0648131,"RCP 2.6","X10"
2051,0.9176987552,0.75972322,1.06817695,"RCP 2.6","X10"
2052,0.919129996,0.760877195,1.06997505,"RCP 2.6","X10"
2053,0.9156611744,0.758579385,1.06554375,"RCP 2.6","X10"
2054,0.9137925692,0.75722682,1.0631034,"RCP 2.6","X10"
2055,0.91466477,0.75779025,1.06426715,"RCP 2.6","X10"
2056,0.9148214416,0.757871625,1.06423115,"RCP 2.6","X10"
2057,0.9150085296,0.758001855,1.0643447,"RCP 2.6","X10"
2058,0.9157448708,0.758544915,1.06535795,"RCP 2.6","X10"
2059,0.91571475,0.75850431,1.06534285,"RCP 2.6","X10"
2060,0.914979524,0.75797694,1.06443235,"RCP 2.6","X10"
2061,0.9141823324,0.75750801,1.063332,"RCP 2.6","X10"
2062,0.91232826,0.756192695,1.0607012,"RCP 2.6","X10"
2063,0.9129580368,0.7564673,1.06160845,"RCP 2.6","X10"
2064,0.9172431004,0.759433565,1.0673799,"RCP 2.6","X10"
2065,0.9173216816,0.75959589,1.06745455,"RCP 2.6","X10"
2066,0.9118540228,0.75591013,1.0600617,"RCP 2.6","X10"
2067,0.909655868,0.754345165,1.0572174,"RCP 2.6","X10"
2068,0.914006006,0.757226665,1.0630583,"RCP 2.6","X10"
2069,0.9177998572,0.75978557,1.0679357,"RCP 2.6","X10"
2070,0.9167674724,0.759154075,1.066593,"RCP 2.6","X10"
2071,0.9147839944,0.757839675,1.0640449,"RCP 2.6","X10"
2072,0.9167465944,0.759157195,1.0669271,"RCP 2.6","X10"
2073,0.919213196,0.76096343,1.0700497,"RCP 2.6","X10"
2074,0.9175676032,0.759888225,1.0678986,"RCP 2.6","X10"
2075,0.9149945364,0.75812322,1.0644894,"RCP 2.6","X10"
2076,0.9150270196,0.75811452,1.06465515,"RCP 2.6","X10"
2077,0.9166482292,0.759244895,1.0668111,"RCP 2.6","X10"
2078,0.9166027908,0.759194175,1.06663525,"RCP 2.6","X10"
2079,0.9167314624,0.75925261,1.0668642,"RCP 2.6","X10"
2080,0.9190617148,0.760836785,1.06987275,"RCP 2.6","X10"
2081,0.9211019316,0.762302915,1.07234995,"RCP 2.6","X10"
2082,0.919603632,0.761386835,1.07050895,"RCP 2.6","X10"
2083,0.9162778204,0.759120105,1.06636195,"RCP 2.6","X10"
2084,0.917219498,0.759719185,1.06759255,"RCP 2.6","X10"
2085,0.9200073464,0.761655895,1.07103395,"RCP 2.6","X10"
2086,0.9190927072,0.76109538,1.069893,"RCP 2.6","X10"
2087,0.9151660424,0.75843524,1.06477955,"RCP 2.6","X10"
2088,0.9139057936,0.75744537,1.06314495,"RCP 2.6","X10"
2089,0.9171405916,0.759566055,1.0673166,"RCP 2.6","X10"
2090,0.9193946492,0.761097955,1.0701305,"RCP 2.6","X10"
2091,0.9194400104,0.76115683,1.0703057,"RCP 2.6","X10"
2092,0.9195193076,0.76130772,1.0704666,"RCP 2.6","X10"
2093,0.9185561184,0.760716345,1.06932095,"RCP 2.6","X10"
2094,0.9165470252,0.759339565,1.06673605,"RCP 2.6","X10"
2095,0.9164793636,0.75921599,1.0665754,"RCP 2.6","X10"
2096,0.9171990256,0.759725555,1.06736975,"RCP 2.6","X10"
2097,0.9149487988,0.75816813,1.0642718,"RCP 2.6","X10"
2098,0.9140033248,0.757398335,1.06309095,"RCP 2.6","X10"
2099,0.9175080288,0.75973955,1.0678454,"RCP 2.6","X10"
2100,0.92048846,0.761852045,1.07158615,"RCP 2.6","X10"
2012,1.0119987152,0.83636727,1.181483,"RCP 4.5","X10"
2013,0.9791370832,0.80641484,1.14529985,"RCP 4.5","X10"
2014,0.9251238352,0.766440335,1.08726695,"RCP 4.5","X10"
2015,0.9010115024,0.745831115,1.05734195,"RCP 4.5","X10"
2016,0.9067425528,0.746099935,1.0627642,"RCP 4.5","X10"
2017,0.9226766052,0.759156985,1.0787546,"RCP 4.5","X10"
2018,0.9356309388,0.76989171,1.0935159,"RCP 4.5","X10"
2019,0.94152198,0.77489979,1.10203335,"RCP 4.5","X10"
2020,0.940932496,0.77510489,1.1036916,"RCP 4.5","X10"
2021,0.9365992792,0.77186929,1.09965955,"RCP 4.5","X10"
2022,0.9332557036,0.76936937,1.09573755,"RCP 4.5","X10"
2023,0.9317205048,0.768124015,1.09347345,"RCP 4.5","X10"
2024,0.9291094808,0.766191755,1.0898932,"RCP 4.5","X10"
2025,0.9257436956,0.763827885,1.08550415,"RCP 4.5","X10"
2026,0.9232363996,0.76203587,1.0823194,"RCP 4.5","X10"
2027,0.9224092684,0.761401485,1.0812117,"RCP 4.5","X10"
2028,0.9242592044,0.76255047,1.0834583,"RCP 4.5","X10"
2029,0.9251637288,0.763110315,1.0847026,"RCP 4.5","X10"
2030,0.9234262724,0.761790885,1.0827074,"RCP 4.5","X10"
2031,0.9201542884,0.759479385,1.0787016,"RCP 4.5","X10"
2032,0.9157417936,0.75638054,1.0732258,"RCP 4.5","X10"
2033,0.9132684144,0.75468303,1.07001635,"RCP 4.5","X10"
2034,0.9132779008,0.75479075,1.0698242,"RCP 4.5","X10"
2035,0.9125513824,0.754275715,1.06890125,"RCP 4.5","X10"
2036,0.9102867068,0.752686145,1.06614015,"RCP 4.5","X10"
2037,0.9045458604,0.748665785,1.05910105,"RCP 4.5","X10"
2038,0.898634392,0.744464785,1.0524135,"RCP 4.5","X10"
2039,0.8996115332,0.745415085,1.05353595,"RCP 4.5","X10"
2040,0.9022499708,0.747505985,1.05667035,"RCP 4.5","X10"
2041,0.901597834,0.747078935,1.0562577,"RCP 4.5","X10"
2042,0.8978152292,0.744352515,1.05218405,"RCP 4.5","X10"
2043,0.892701124,0.7407806,1.04637635,"RCP 4.5","X10"
2044,0.8874781292,0.737167535,1.0405427,"RCP 4.5","X10"
2045,0.88923187,0.738660315,1.04205175,"RCP 4.5","X10"
2046,0.8950287832,0.74312526,1.0485537,"RCP 4.5","X10"
2047,0.8966412112,0.744309535,1.0507378,"RCP 4.5","X10"
2048,0.8945709344,0.742756605,1.0487278,"RCP 4.5","X10"
2049,0.8878269468,0.73789214,1.040849,"RCP 4.5","X10"
2050,0.8777255996,0.73072655,1.02832675,"RCP 4.5","X10"
2051,0.8709400084,0.72615048,1.01886275,"RCP 4.5","X10"
2052,0.8711360016,0.72677037,1.01900195,"RCP 4.5","X10"
2053,0.871866472,0.72766244,1.01941465,"RCP 4.5","X10"
2054,0.8708729264,0.727016555,1.0183571,"RCP 4.5","X10"
2055,0.8682645208,0.72515894,1.01535175,"RCP 4.5","X10"
2056,0.8660010512,0.723312905,1.0126693,"RCP 4.5","X10"
2057,0.8731056392,0.728687,1.0205867,"RCP 4.5","X10"
2058,0.8748509512,0.73014332,1.02264215,"RCP 4.5","X10"
2059,0.8646009896,0.722761845,1.01113005,"RCP 4.5","X10"
2060,0.8511420484,0.71314762,0.99520531,"RCP 4.5","X10"
2061,0.847825438,0.710236725,0.990069155,"RCP 4.5","X10"
2062,0.8541391228,0.715088885,0.996655565,"RCP 4.5","X10"
2063,0.8563381804,0.716998605,0.99967143,"RCP 4.5","X10"
2064,0.8540462244,0.71510002,0.997433015,"RCP 4.5","X10"
2065,0.8506870932,0.71220347,0.993343555,"RCP 4.5","X10"
2066,0.8496810828,0.711253625,0.991716615,"RCP 4.5","X10"
2067,0.8502333904,0.711644625,0.99215966,"RCP 4.5","X10"
2068,0.8512218412,0.712518805,0.99343032,"RCP 4.5","X10"
2069,0.8501724016,0.71190502,0.992347635,"RCP 4.5","X10"
2070,0.8443952076,0.707586975,0.985568645,"RCP 4.5","X10"
2071,0.8395538752,0.70360438,0.97979512,"RCP 4.5","X10"
2072,0.8412834904,0.704703345,0.98169148,"RCP 4.5","X10"
2073,0.84222876,0.705348795,0.982785855,"RCP 4.5","X10"
2074,0.8402498216,0.703828755,0.98066045,"RCP 4.5","X10"
2075,0.8462156604,0.708205235,0.98792078,"RCP 4.5","X10"
2076,0.851445798,0.71214316,0.99405817,"RCP 4.5","X10"
2077,0.8499412488,0.711403005,0.99229996,"RCP 4.5","X10"
2078,0.8405195544,0.70450922,0.98102643,"RCP 4.5","X10"
2079,0.8327722772,0.69823279,0.971435995,"RCP 4.5","X10"
2080,0.8306485396,0.69583783,0.968502235,"RCP 4.5","X10"
2081,0.8270247512,0.692263125,0.96518072,"RCP 4.5","X10"
2082,0.827617364,0.69294848,0.967674875,"RCP 4.5","X10"
2083,0.8331059588,0.69726178,0.97529124,"RCP 4.5","X10"
2084,0.8390526236,0.70208365,0.982305135,"RCP 4.5","X10"
2085,0.838450388,0.701718755,0.980651145,"RCP 4.5","X10"
2086,0.8371405012,0.70085424,0.97816205,"RCP 4.5","X10"
2087,0.8394127808,0.70270985,0.98032148,"RCP 4.5","X10"
2088,0.8409219872,0.704034405,0.981799415,"RCP 4.5","X10"
2089,0.830583066,0.69557825,0.96936631,"RCP 4.5","X10"
2090,0.821079498,0.68732382,0.95900634,"RCP 4.5","X10"
2091,0.8289887064,0.694363335,0.970341655,"RCP 4.5","X10"
2092,0.8415244872,0.704907625,0.986282285,"RCP 4.5","X10"
2093,0.8489105604,0.71094864,0.994290115,"RCP 4.5","X10"
2094,0.8527763952,0.713480275,0.996800965,"RCP 4.5","X10"
2095,0.8484966752,0.709555695,0.99096314,"RCP 4.5","X10"
2096,0.8372750652,0.701620985,0.97713971,"RCP 4.5","X10"
2097,0.8287327464,0.69408946,0.966553975,"RCP 4.5","X10"
2098,0.8247507292,0.69063626,0.96211217,"RCP 4.5","X10"
2099,0.8216319152,0.68930003,0.960896065,"RCP 4.5","X10"
2100,0.8251005664,0.69292548,0.9673239,"RCP 4.5","X10"
2012,1.011907792,0.8609036,1.1892447,"RCP 8.5","X10"
2013,0.9811916664,0.83452953,1.15637005,"RCP 8.5","X10"
2014,0.9302157584,0.78779696,1.0956662,"RCP 8.5","X10"
2015,0.907541118,0.770761155,1.06449055,"RCP 8.5","X10"
2016,0.913387426,0.778827495,1.06939295,"RCP 8.5","X10"
2017,0.9283414232,0.793202435,1.0866606,"RCP 8.5","X10"
2018,0.9398498568,0.80182644,1.0989376,"RCP 8.5","X10"
2019,0.9451449496,0.80418465,1.10453625,"RCP 8.5","X10"
2020,0.9451639864,0.80301536,1.10430795,"RCP 8.5","X10"
2021,0.940443272,0.79855859,1.0995241,"RCP 8.5","X10"
2022,0.9345156456,0.79376667,1.0927128,"RCP 8.5","X10"
2023,0.9321865096,0.792129695,1.08981275,"RCP 8.5","X10"
2024,0.932465328,0.792482145,1.09056455,"RCP 8.5","X10"
2025,0.9314285892,0.79183136,1.08944465,"RCP 8.5","X10"
2026,0.9271978228,0.788440005,1.08444125,"RCP 8.5","X10"
2027,0.9230523864,0.78525606,1.079808,"RCP 8.5","X10"
2028,0.9229646,0.78578716,1.07934495,"RCP 8.5","X10"
2029,0.9231687872,0.78644249,1.0795469,"RCP 8.5","X10"
2030,0.9232987792,0.786807895,1.0798738,"RCP 8.5","X10"
2031,0.9240794432,0.78754874,1.08095115,"RCP 8.5","X10"
2032,0.9214874976,0.78515432,1.07782825,"RCP 8.5","X10"
2033,0.915468688,0.779586345,1.0702287,"RCP 8.5","X10"
2034,0.9091415524,0.773896645,1.061741,"RCP 8.5","X10"
2035,0.9074052324,0.772843505,1.0590605,"RCP 8.5","X10"
2036,0.9069147416,0.77303879,1.05828125,"RCP 8.5","X10"
2037,0.9043825748,0.77115336,1.055566,"RCP 8.5","X10"
2038,0.9023162472,0.769503195,1.0535962,"RCP 8.5","X10"
2039,0.8957389996,0.763513235,1.0461833,"RCP 8.5","X10"
2040,0.8887337508,0.75729938,1.0378791,"RCP 8.5","X10"
2041,0.8852881232,0.7546436,1.0336489,"RCP 8.5","X10"
2042,0.883775498,0.75389228,1.0318343,"RCP 8.5","X10"
2043,0.8759941032,0.747109375,1.02283715,"RCP 8.5","X10"
2044,0.8639378744,0.736229275,1.0087782,"RCP 8.5","X10"
2045,0.865033184,0.7381266,1.00987365,"RCP 8.5","X10"
2046,0.8718922964,0.745410945,1.0179168,"RCP 8.5","X10"
2047,0.8664374796,0.74059411,1.0119781,"RCP 8.5","X10"
2048,0.8553993748,0.730248605,0.999422295,"RCP 8.5","X10"
2049,0.8537218964,0.72864661,0.997311445,"RCP 8.5","X10"
2050,0.8519016208,0.726863195,0.99419835,"RCP 8.5","X10"
2051,0.8424834072,0.718093365,0.981770215,"RCP 8.5","X10"
2052,0.8354128516,0.71132343,0.972921275,"RCP 8.5","X10"
2053,0.8257566712,0.70244604,0.962038225,"RCP 8.5","X10"
2054,0.8165286128,0.69355356,0.952322765,"RCP 8.5","X10"
2055,0.8141624108,0.69243019,0.950876265,"RCP 8.5","X10"
2056,0.8122987832,0.689324915,0.94917918,"RCP 8.5","X10"
2057,0.8084998252,0.68486741,0.94505359,"RCP 8.5","X10"
2058,0.7974061008,0.67611142,0.93434375,"RCP 8.5","X10"
2059,0.78865562,0.669650995,0.927224735,"RCP 8.5","X10"
2060,0.7878893048,0.669578415,0.92732128,"RCP 8.5","X10"
2061,0.7810140796,0.663960895,0.92106532,"RCP 8.5","X10"
2062,0.771895768,0.65575188,0.912407125,"RCP 8.5","X10"
2063,0.7622217812,0.646624045,0.901636935,"RCP 8.5","X10"
2064,0.7510668884,0.635980195,0.88966474,"RCP 8.5","X10"
2065,0.7486225848,0.6300235,0.886947615,"RCP 8.5","X10"
2066,0.7463813944,0.624388195,0.884186035,"RCP 8.5","X10"
2067,0.7367345808,0.614736165,0.87355493,"RCP 8.5","X10"
2068,0.7282014704,0.604806785,0.86306254,"RCP 8.5","X10"
2069,0.7266231464,0.60133821,0.861576515,"RCP 8.5","X10"
2070,0.7247144344,0.59628873,0.860933445,"RCP 8.5","X10"
2071,0.7120173952,0.580732965,0.84685079,"RCP 8.5","X10"
2072,0.6854244432,0.552829835,0.816937965,"RCP 8.5","X10"
2073,0.661256384,0.52749225,0.794436555,"RCP 8.5","X10"
2074,0.6521762056,0.51539293,0.787848595,"RCP 8.5","X10"
2075,0.6469796416,0.50719641,0.78786973,"RCP 8.5","X10"
2076,0.6337667952,0.49486342,0.778281165,"RCP 8.5","X10"
2077,0.614326406,0.47434306,0.76167637,"RCP 8.5","X10"
2078,0.593965724,0.45430845,0.74197075,"RCP 8.5","X10"
2079,0.581799578,0.439668315,0.731324995,"RCP 8.5","X10"
2080,0.5780470616,0.429016635,0.73628833,"RCP 8.5","X10"
2081,0.5716580768,0.417116215,0.736910115,"RCP 8.5","X10"
2082,0.553778862,0.397744125,0.71874839,"RCP 8.5","X10"
2083,0.5405292784,0.381601375,0.709021805,"RCP 8.5","X10"
2084,0.5333000888,0.369572105,0.70840677,"RCP 8.5","X10"
2085,0.5274306596,0.35965452,0.70806613,"RCP 8.5","X10"
2086,0.5131189832,0.345538345,0.69672017,"RCP 8.5","X10"
2087,0.4973114524,0.329557275,0.68103776,"RCP 8.5","X10"
2088,0.4863396748,0.31504442,0.672811965,"RCP 8.5","X10"
2089,0.4771957752,0.302438775,0.671522355,"RCP 8.5","X10"
2090,0.4643644664,0.288924605,0.663965785,"RCP 8.5","X10"
2091,0.4470979232,0.271019895,0.64932127,"RCP 8.5","X10"
2092,0.432903404,0.25402514,0.64595313,"RCP 8.5","X10"
2093,0.4255596904,0.24091147,0.6536584,"RCP 8.5","X10"
2094,0.4276573912,0.232561095,0.6717586,"RCP 8.5","X10"
2095,0.4289997532,0.225044865,0.6855124,"RCP 8.5","X10"
2096,0.42084894,0.214917535,0.67852118,"RCP 8.5","X10"
2097,0.4072652176,0.203052435,0.665066665,"RCP 8.5","X10"
2098,0.39112644244,0.189671195,0.65906365,"RCP 8.5","X10"
2099,0.38663886552,0.18102425,0.66681308,"RCP 8.5","X10"
2100,0.38379879672,0.168255325,0.671386075,"RCP 8.5","X10"
2012,1.278344596,1.101956,1.4775092,"Status quo","X11"
2013,1.480611756,1.31543245,1.67173545,"Status quo","X11"
2014,1.556949184,1.3916302,1.7453974,"Status quo","X11"
2015,1.53888102,1.36178985,1.7369177,"Status quo","X11"
2016,1.489324396,1.30699095,1.69359095,"Status quo","X11"
2017,1.447956268,1.26668635,1.6526223,"Status quo","X11"
