"year.group","mean","percent_05","percent_95","scenario","species"
2094,24.87807968,19.864195,31.233132,"RCP 2.6","X22"
2095,24.92058368,19.900633,31.279638,"RCP 2.6","X22"
2096,24.89616516,19.881377,31.2554635,"RCP 2.6","X22"
2097,24.78826844,19.7918645,31.1189545,"RCP 2.6","X22"
2098,24.85068132,19.8441405,31.1955925,"RCP 2.6","X22"
2099,24.99642268,19.967078,31.3619965,"RCP 2.6","X22"
2100,24.96881752,19.9492525,31.332616,"RCP 2.6","X22"
2012,25.36214248,19.4341345,33.3545935,"RCP 4.5","X22"
2013,24.19495124,18.220885,32.011697,"RCP 4.5","X22"
2014,24.05507144,18.0587635,31.5999,"RCP 4.5","X22"
2015,24.60205444,18.6353675,32.1547125,"RCP 4.5","X22"
2016,24.92248712,18.8926715,32.6199515,"RCP 4.5","X22"
2017,24.93166388,18.8645935,32.5831805,"RCP 4.5","X22"
2018,24.88438712,18.828153,32.5502485,"RCP 4.5","X22"
2019,24.83841964,18.7851515,32.5548975,"RCP 4.5","X22"
2020,24.81044332,18.7703925,32.532075,"RCP 4.5","X22"
2021,24.77319092,18.758569,32.4591045,"RCP 4.5","X22"
2022,24.77410568,18.7694025,32.4346275,"RCP 4.5","X22"
2023,24.81487492,18.80936,32.4776765,"RCP 4.5","X22"
2024,24.78324204,18.7927885,32.434251,"RCP 4.5","X22"
2025,24.73830372,18.7591745,32.368587,"RCP 4.5","X22"
2026,24.741593,18.766261,32.3576155,"RCP 4.5","X22"
2027,24.73562292,18.762606,32.344955,"RCP 4.5","X22"
2028,24.77564416,18.787403,32.399313,"RCP 4.5","X22"
2029,24.7784424,18.793551,32.406341,"RCP 4.5","X22"
2030,24.71412624,18.748693,32.3195725,"RCP 4.5","X22"
2031,24.65974184,18.713494,32.231275,"RCP 4.5","X22"
2032,24.5454256,18.6319655,32.0688265,"RCP 4.5","X22"
2033,24.55729668,18.643773,32.0616755,"RCP 4.5","X22"
2034,24.55591256,18.6442235,32.059888,"RCP 4.5","X22"
2035,24.5351828,18.632881,32.0287565,"RCP 4.5","X22"
2036,24.46821976,18.588738,31.93609,"RCP 4.5","X22"
2037,24.17642724,18.3754305,31.550736,"RCP 4.5","X22"
2038,24.12830244,18.341802,31.4469495,"RCP 4.5","X22"
2039,24.29826532,18.47425,31.65394,"RCP 4.5","X22"
2040,24.27604696,18.462548,31.635711,"RCP 4.5","X22"
2041,24.11370296,18.3447675,31.427601,"RCP 4.5","X22"
2042,24.03356352,18.286871,31.3088,"RCP 4.5","X22"
2043,23.81596276,18.124026,31.018886,"RCP 4.5","X22"
2044,23.63831672,18.000364,30.74709,"RCP 4.5","X22"
2045,23.87564152,18.1825955,31.027848,"RCP 4.5","X22"
2046,23.99239928,18.2731825,31.1985045,"RCP 4.5","X22"
2047,23.87509492,18.185378,31.0610605,"RCP 4.5","X22"
2048,23.79292448,18.1225595,30.951826,"RCP 4.5","X22"
2049,23.49336564,17.899153,30.544132,"RCP 4.5","X22"
2050,23.1076268,17.63722,29.9885835,"RCP 4.5","X22"
2051,23.10454476,17.6821595,29.922964,"RCP 4.5","X22"
2052,23.14683472,17.698233,29.96237,"RCP 4.5","X22"
2053,23.0545036,17.62445,29.832822,"RCP 4.5","X22"
2054,23.02655608,17.6179805,29.783365,"RCP 4.5","X22"
2055,22.7573554,17.418627,29.4398695,"RCP 4.5","X22"
2056,22.91040624,17.569842,29.60063,"RCP 4.5","X22"
2057,23.19043468,17.7309995,29.9833275,"RCP 4.5","X22"
2058,22.81373472,17.4299645,29.505988,"RCP 4.5","X22"
2059,22.3687688,17.1799665,28.8751705,"RCP 4.5","X22"
2060,22.0549276,17.0087945,28.413543,"RCP 4.5","X22"
2061,22.26818004,17.188243,28.6213165,"RCP 4.5","X22"
2062,22.34066672,17.1977585,28.7445095,"RCP 4.5","X22"
2063,22.1449032,17.048328,28.470545,"RCP 4.5","X22"
2064,22.03802924,16.993601,28.3197965,"RCP 4.5","X22"
2065,21.9976894,16.9790425,28.2421495,"RCP 4.5","X22"
2066,21.96208256,16.964106,28.160813,"RCP 4.5","X22"
2067,21.9015034,16.924274,28.054339,"RCP 4.5","X22"
2068,21.93431084,16.942464,28.090152,"RCP 4.5","X22"
2069,21.8081956,16.838471,27.9348005,"RCP 4.5","X22"
2070,21.51255588,16.628328,27.492323,"RCP 4.5","X22"
2071,21.40616108,16.582012,27.3390275,"RCP 4.5","X22"
2072,21.5417728,16.6849235,27.477058,"RCP 4.5","X22"
2073,21.2873444,16.4673415,27.186025,"RCP 4.5","X22"
2074,21.4031382,16.6042615,27.281229,"RCP 4.5","X22"
2075,21.6989012,16.8086815,27.653986,"RCP 4.5","X22"
2076,21.65161648,16.7370845,27.631051,"RCP 4.5","X22"
2077,21.39745884,16.5466855,27.3338175,"RCP 4.5","X22"
2078,20.94163928,16.2622885,26.7854825,"RCP 4.5","X22"
2079,20.93201844,16.2807335,26.72025,"RCP 4.5","X22"
2080,20.74794408,16.141241,26.493966,"RCP 4.5","X22"
2081,20.55835332,16.0255975,26.2249135,"RCP 4.5","X22"
2082,20.67527896,16.139632,26.340761,"RCP 4.5","X22"
2083,20.9293214,16.3161225,26.646495,"RCP 4.5","X22"
2084,20.90435508,16.2514525,26.6504075,"RCP 4.5","X22"
2085,20.77679544,16.1792175,26.491774,"RCP 4.5","X22"
2086,20.8498456,16.2526985,26.5790475,"RCP 4.5","X22"
2087,21.01089852,16.3555395,26.778411,"RCP 4.5","X22"
2088,20.78189612,16.1570015,26.5211675,"RCP 4.5","X22"
2089,20.06127008,15.6544665,25.648501,"RCP 4.5","X22"
2090,20.1697964,15.7814125,25.7126435,"RCP 4.5","X22"
2091,20.75759156,16.202032,26.402659,"RCP 4.5","X22"
2092,20.89260512,16.2466135,26.5858145,"RCP 4.5","X22"
2093,21.09291948,16.4008015,26.8116835,"RCP 4.5","X22"
2094,21.22451368,16.480774,27.027616,"RCP 4.5","X22"
2095,20.90796416,16.2346945,26.714106,"RCP 4.5","X22"
2096,20.52060512,15.974069,26.2345865,"RCP 4.5","X22"
2097,20.507631,15.9928695,26.159546,"RCP 4.5","X22"
2098,20.27241068,15.8256275,25.8744835,"RCP 4.5","X22"
2099,20.23264268,15.816862,25.789167,"RCP 4.5","X22"
2100,20.46941792,16.0030645,26.045959,"RCP 4.5","X22"
2012,25.40954184,19.4372695,31.9992775,"RCP 8.5","X22"
2013,24.26388924,18.523795,30.975263,"RCP 8.5","X22"
2014,24.13688568,18.405037,30.7600415,"RCP 8.5","X22"
2015,24.6807264,18.916977,31.2211215,"RCP 8.5","X22"
2016,25.0265856,19.183009,31.619641,"RCP 8.5","X22"
2017,25.07756036,19.2205945,31.721569,"RCP 8.5","X22"
2018,25.0150652,19.092002,31.672173,"RCP 8.5","X22"
2019,24.95818812,19.037608,31.613403,"RCP 8.5","X22"
2020,24.93161776,19.053507,31.570188,"RCP 8.5","X22"
2021,24.97624392,19.1373665,31.5974305,"RCP 8.5","X22"
2022,24.95482868,19.13366,31.570092,"RCP 8.5","X22"
2023,24.9595324,19.122696,31.585731,"RCP 8.5","X22"
2024,25.01944972,19.1669285,31.657985,"RCP 8.5","X22"
2025,25.01669432,19.176999,31.6520375,"RCP 8.5","X22"
2026,24.90045984,19.0878765,31.505045,"RCP 8.5","X22"
2027,24.87246804,19.0798005,31.4598855,"RCP 8.5","X22"
2028,24.95299172,19.1444855,31.5522025,"RCP 8.5","X22"
2029,24.93197128,19.120922,31.5281935,"RCP 8.5","X22"
2030,24.9319096,19.1266415,31.527578,"RCP 8.5","X22"
2031,24.96279108,19.1478445,31.5649635,"RCP 8.5","X22"
2032,24.87414376,19.073663,31.454941,"RCP 8.5","X22"
2033,24.69874204,18.9360585,31.2343135,"RCP 8.5","X22"
2034,24.59288424,18.8647675,31.084748,"RCP 8.5","X22"
2035,24.66168916,18.9295265,31.1543915,"RCP 8.5","X22"
2036,24.53422336,18.8170285,31.0101545,"RCP 8.5","X22"
2037,24.453614,18.764549,30.898663,"RCP 8.5","X22"
2038,24.35481352,18.6794395,30.776753,"RCP 8.5","X22"
2039,24.03447268,18.427657,30.379587,"RCP 8.5","X22"
2040,23.89087284,18.3343965,30.1740345,"RCP 8.5","X22"
2041,23.89572864,18.3451675,30.16102,"RCP 8.5","X22"
2042,23.77091236,18.2431945,30.011996,"RCP 8.5","X22"
2043,23.23604216,17.8076015,29.3256135,"RCP 8.5","X22"
2044,22.9725536,17.6335165,28.9431255,"RCP 8.5","X22"
2045,23.31786756,17.93097,29.360902,"RCP 8.5","X22"
2046,23.2846892,17.8772875,29.363095,"RCP 8.5","X22"
2047,22.63995724,17.355629,28.51047,"RCP 8.5","X22"
2048,22.42319192,17.2391735,28.1854595,"RCP 8.5","X22"
2049,22.62184896,17.416967,28.43851,"RCP 8.5","X22"
2050,22.12070908,16.9767585,27.833112,"RCP 8.5","X22"
2051,21.705778,16.658001,27.226324,"RCP 8.5","X22"
2052,21.47569368,16.4625545,26.9223845,"RCP 8.5","X22"
2053,20.8705886,16.032986,26.0877655,"RCP 8.5","X22"
2054,20.65883648,15.9381385,25.7574705,"RCP 8.5","X22"
2055,20.51559492,15.8553785,25.5424345,"RCP 8.5","X22"
2056,20.22838012,15.644512,25.1415735,"RCP 8.5","X22"
2057,19.81374012,15.35145,24.6039845,"RCP 8.5","X22"
2058,19.11306616,14.8334775,23.7700105,"RCP 8.5","X22"
2059,19.02349084,14.722974,23.629025,"RCP 8.5","X22"
2060,18.69131216,14.3826945,23.18958,"RCP 8.5","X22"
2061,18.03732344,13.8336855,22.333402,"RCP 8.5","X22"
2062,17.7667238,13.7238035,21.9292415,"RCP 8.5","X22"
2063,17.09322268,13.2222325,21.0736835,"RCP 8.5","X22"
2064,16.67003192,12.866904,20.5609735,"RCP 8.5","X22"
2065,16.591632,12.704226,20.455226,"RCP 8.5","X22"
2066,16.01646404,12.1976905,19.7741485,"RCP 8.5","X22"
2067,15.46215676,11.738726,19.1778985,"RCP 8.5","X22"
2068,15.45315024,11.78575,19.214596,"RCP 8.5","X22"
2069,15.3786914,11.7428495,19.12852,"RCP 8.5","X22"
2070,14.97962974,11.410592,18.685016,"RCP 8.5","X22"
2071,14.150738788,10.690521,17.712561,"RCP 8.5","X22"
2072,13.141142676,9.94868405,16.4707235,"RCP 8.5","X22"
2073,12.775303884,9.35634385,16.1324185,"RCP 8.5","X22"
2074,12.67775602,9.11124975,16.3196835,"RCP 8.5","X22"
2075,12.056674464,8.69916235,15.687763,"RCP 8.5","X22"
2076,11.322047888,7.92696425,15.032218,"RCP 8.5","X22"
2077,10.74054434,7.04612645,14.718801,"RCP 8.5","X22"
2078,10.427467228,6.3109448,14.8800115,"RCP 8.5","X22"
2079,10.261872036,5.7369823,15.495836,"RCP 8.5","X22"
2080,10.14376128,5.29439715,15.8877855,"RCP 8.5","X22"
2081,9.58715158,4.6903481,15.4613345,"RCP 8.5","X22"
2082,9.315037404,4.041074,15.366089,"RCP 8.5","X22"
2083,9.433669668,3.76342615,15.89312,"RCP 8.5","X22"
2084,9.57415288,3.4954975,16.5374275,"RCP 8.5","X22"
2085,9.355035456,3.1751522,16.486575,"RCP 8.5","X22"
2086,9.0077920236,2.77191875,16.0301245,"RCP 8.5","X22"
2087,8.9781227568,2.5003347,16.086368,"RCP 8.5","X22"
2088,8.952597644,2.28726295,16.257581,"RCP 8.5","X22"
2089,8.8105100016,2.0613647,16.315366,"RCP 8.5","X22"
2090,8.4361152988,1.8162786,16.080068,"RCP 8.5","X22"
2091,8.11717910352,1.47970085,15.7283425,"RCP 8.5","X22"
2092,8.03229025424,1.26220235,16.0024645,"RCP 8.5","X22"
2093,8.24548723744,1.06887635,16.729467,"RCP 8.5","X22"
2094,8.59289081116,0.926519875,17.4162375,"RCP 8.5","X22"
2095,8.298866682652,0.74368245,17.020818,"RCP 8.5","X22"
2096,7.885712637812,0.554389215,16.4712695,"RCP 8.5","X22"
2097,7.400485769928,0.380125795,16.0014295,"RCP 8.5","X22"
2098,7.3336374578768,0.255516525,16.578241,"RCP 8.5","X22"
2099,7.6750605120048,0.182456525,17.8731725,"RCP 8.5","X22"
2100,7.37592253437,0.11774252,17.666396,"RCP 8.5","X22"
2012,0.7289572156,0.620055895,0.83840999,"Status quo","X23"
2013,0.7361711852,0.625329345,0.84188942,"Status quo","X23"
2014,0.7317360928,0.62040462,0.834697315,"Status quo","X23"
2015,0.7304298556,0.619700345,0.83505721,"Status quo","X23"
2016,0.7336508,0.623213915,0.841807365,"Status quo","X23"
2017,0.7360550232,0.62580362,0.845269385,"Status quo","X23"
2018,0.7351042352,0.62500895,0.844357805,"Status quo","X23"
2019,0.732304326,0.6224482,0.840977375,"Status quo","X23"
2020,0.7299343756,0.6202754,0.837248825,"Status quo","X23"
2021,0.729043658,0.61954611,0.83560224,"Status quo","X23"
2022,0.7294024624,0.619851815,0.835896935,"Status quo","X23"
2023,0.7302414808,0.62058325,0.837026,"Status quo","X23"
2024,0.7309274644,0.62122242,0.83801358,"Status quo","X23"
2025,0.7312274728,0.621563925,0.8384621,"Status quo","X23"
2026,0.7312171796,0.621636515,0.838455165,"Status quo","X23"
2027,0.731074496,0.62142969,0.838252415,"Status quo","X23"
2028,0.7309370288,0.62121807,0.83806082,"Status quo","X23"
2029,0.7308618272,0.621101785,0.83796431,"Status quo","X23"
2030,0.7308466152,0.621084935,0.83795518,"Status quo","X23"
2031,0.7308651572,0.621131675,0.83798966,"Status quo","X23"
2032,0.7308920076,0.621198915,0.838029015,"Status quo","X23"
2033,0.7309124244,0.62125627,0.83805327,"Status quo","X23"
2034,0.730922076,0.621289645,0.83805949,"Status quo","X23"
2035,0.7309229032,0.6212984,0.838053425,"Status quo","X23"
2036,0.7309189872,0.621289875,0.838042855,"Status quo","X23"
2037,0.730913962,0.62127323,0.83803316,"Status quo","X23"
2038,0.7309099748,0.62125622,0.83802697,"Status quo","X23"
2039,0.7309078088,0.62124376,0.838024285,"Status quo","X23"
2040,0.7309072524,0.62123744,0.83802397,"Status quo","X23"
2041,0.7309077216,0.6212367,0.83802495,"Status quo","X23"
2042,0.7309085568,0.621239585,0.83802622,"Status quo","X23"
2043,0.7309092944,0.62124378,0.83802692,"Status quo","X23"
2044,0.7309097368,0.621247695,0.838026925,"Status quo","X23"
2045,0.7309098576,0.621250495,0.838026655,"Status quo","X23"
2046,0.7309097588,0.62125162,0.83802616,"Status quo","X23"
2047,0.7309096072,0.621251485,0.838025845,"Status quo","X23"
2048,0.7309094752,0.62125063,0.83802553,"Status quo","X23"
2049,0.730909426,0.62124964,0.838025395,"Status quo","X23"
2050,0.7309094432,0.62124883,0.838025395,"Status quo","X23"
2051,0.7309094896,0.62124838,0.838025395,"Status quo","X23"
2052,0.7309095536,0.621248425,0.838025395,"Status quo","X23"
2053,0.7309096096,0.621248695,0.838025395,"Status quo","X23"
2054,0.730909636,0.62124901,0.838025395,"Status quo","X23"
2055,0.7309096408,0.621249145,0.838025395,"Status quo","X23"
2056,0.7309096288,0.621249145,0.838025395,"Status quo","X23"
2057,0.7309096084,0.621249145,0.838025285,"Status quo","X23"
2058,0.730909588,0.621249145,0.83802523,"Status quo","X23"
2059,0.7309095696,0.621249145,0.83802523,"Status quo","X23"
2060,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2061,0.7309095496,0.621249145,0.83802523,"Status quo","X23"
2062,0.730909546,0.621249145,0.83802523,"Status quo","X23"
2063,0.7309095432,0.621249145,0.83802523,"Status quo","X23"
2064,0.7309095444,0.621249145,0.83802523,"Status quo","X23"
2065,0.7309095468,0.621249145,0.83802523,"Status quo","X23"
2066,0.73090955,0.621249145,0.83802523,"Status quo","X23"
2067,0.7309095552,0.621249145,0.83802523,"Status quo","X23"
2068,0.7309095588,0.621249145,0.83802523,"Status quo","X23"
2069,0.7309095596,0.621249145,0.83802523,"Status quo","X23"
2070,0.7309095604,0.621249145,0.83802523,"Status quo","X23"
2071,0.7309095604,0.621249145,0.83802523,"Status quo","X23"
2072,0.7309095604,0.621249145,0.83802523,"Status quo","X23"
2073,0.7309095604,0.621249145,0.83802523,"Status quo","X23"
2074,0.7309095604,0.621249145,0.83802523,"Status quo","X23"
2075,0.7309095608,0.621249145,0.83802523,"Status quo","X23"
2076,0.7309095608,0.621249145,0.83802523,"Status quo","X23"
2077,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2078,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2079,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2080,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2081,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2082,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2083,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2084,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2085,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2086,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2087,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2088,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2089,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2090,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2091,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2092,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2093,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2094,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2095,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2096,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2097,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2098,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2099,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2100,0.73090956,0.621249145,0.83802523,"Status quo","X23"
2012,0.7207542984,0.625911805,0.83521427,"RCP 2.6","X23"
2013,0.7247253232,0.631643515,0.841471465,"RCP 2.6","X23"
2014,0.7183258376,0.62586902,0.834487945,"RCP 2.6","X23"
2015,0.717257726,0.62455682,0.832802795,"RCP 2.6","X23"
2016,0.7220895336,0.629222405,0.839257185,"RCP 2.6","X23"
2017,0.7276860456,0.634307375,0.84604612,"RCP 2.6","X23"
2018,0.7287536272,0.634294395,0.847101215,"RCP 2.6","X23"
2019,0.7243291048,0.62959869,0.841300135,"RCP 2.6","X23"
2020,0.7191370556,0.625138945,0.834772185,"RCP 2.6","X23"
2021,0.7135729844,0.620320295,0.828191895,"RCP 2.6","X23"
2022,0.7037721388,0.611471695,0.81676904,"RCP 2.6","X23"
2023,0.6969070312,0.605440915,0.80955514,"RCP 2.6","X23"
2024,0.7006241008,0.60958357,0.81446957,"RCP 2.6","X23"
2025,0.7046134248,0.61338491,0.81931485,"RCP 2.6","X23"
2026,0.703818168,0.61238923,0.81832526,"RCP 2.6","X23"
2027,0.7006538588,0.60926813,0.814027155,"RCP 2.6","X23"
2028,0.6989564512,0.607804435,0.81206956,"RCP 2.6","X23"
2029,0.6982852156,0.607299305,0.81144389,"RCP 2.6","X23"
2030,0.6966348408,0.6057988,0.809615615,"RCP 2.6","X23"
2031,0.6942352176,0.603568505,0.806851335,"RCP 2.6","X23"
2032,0.6931697424,0.60266485,0.805860125,"RCP 2.6","X23"
2033,0.6905312136,0.600198385,0.8027683,"RCP 2.6","X23"
2034,0.6878915216,0.597819125,0.79986688,"RCP 2.6","X23"
2035,0.6841737064,0.59440348,0.795557855,"RCP 2.6","X23"
2036,0.6756686464,0.58650569,0.785542815,"RCP 2.6","X23"
2037,0.6694603048,0.58102837,0.77878785,"RCP 2.6","X23"
2038,0.669849856,0.58181848,0.780153965,"RCP 2.6","X23"
2039,0.6739111304,0.58547822,0.785032255,"RCP 2.6","X23"
2040,0.672025408,0.583754475,0.7825888,"RCP 2.6","X23"
2041,0.662370236,0.574595625,0.770522755,"RCP 2.6","X23"
2042,0.6637440392,0.57632298,0.773076485,"RCP 2.6","X23"
2043,0.6720698248,0.583663095,0.78290851,"RCP 2.6","X23"
2044,0.6755554376,0.586735345,0.78684037,"RCP 2.6","X23"
2045,0.6810616508,0.59165378,0.79305632,"RCP 2.6","X23"
2046,0.6781310124,0.588924905,0.788785475,"RCP 2.6","X23"
2047,0.6646020264,0.576272865,0.772260205,"RCP 2.6","X23"
2048,0.6566256684,0.56929251,0.76358632,"RCP 2.6","X23"
2049,0.6570770252,0.570361015,0.765488145,"RCP 2.6","X23"
2050,0.6597068548,0.57250439,0.768959535,"RCP 2.6","X23"
2051,0.666962698,0.57912876,0.77729667,"RCP 2.6","X23"
2052,0.6681441792,0.580033735,0.778526565,"RCP 2.6","X23"
2053,0.6566886824,0.56949045,0.763887415,"RCP 2.6","X23"
2054,0.65174404,0.56526608,0.75852954,"RCP 2.6","X23"
2055,0.653194922,0.566878265,0.761112575,"RCP 2.6","X23"
2056,0.6529477372,0.566445605,0.76113093,"RCP 2.6","X23"
2057,0.6558438384,0.56902849,0.76465349,"RCP 2.6","X23"
2058,0.6582777436,0.571207335,0.767405615,"RCP 2.6","X23"
2059,0.6568017704,0.569826815,0.765265755,"RCP 2.6","X23"
2060,0.6545901648,0.568023135,0.76243992,"RCP 2.6","X23"
2061,0.650712296,0.56458371,0.757795265,"RCP 2.6","X23"
2062,0.6457207712,0.560096335,0.75210194,"RCP 2.6","X23"
2063,0.6515170476,0.56501404,0.759695505,"RCP 2.6","X23"
2064,0.6650164604,0.57724893,0.77520517,"RCP 2.6","X23"
2065,0.6642644944,0.57654303,0.77407867,"RCP 2.6","X23"
2066,0.649410514,0.56272407,0.755385725,"RCP 2.6","X23"
2067,0.64289136,0.55717457,0.748209395,"RCP 2.6","X23"
2068,0.650563824,0.564118385,0.758562635,"RCP 2.6","X23"
2069,0.6601816712,0.57281062,0.76968355,"RCP 2.6","X23"
2070,0.6590371068,0.5718352,0.768219,"RCP 2.6","X23"
2071,0.6537689416,0.56730146,0.76121301,"RCP 2.6","X23"
2072,0.6581987744,0.571085595,0.76690652,"RCP 2.6","X23"
2073,0.6620710864,0.574615955,0.771416155,"RCP 2.6","X23"
2074,0.6581292696,0.57126234,0.766208575,"RCP 2.6","X23"
2075,0.6538913692,0.56738027,0.76116147,"RCP 2.6","X23"
2076,0.654882024,0.568366735,0.76292017,"RCP 2.6","X23"
2077,0.6596658272,0.572519015,0.76891803,"RCP 2.6","X23"
2078,0.6599104492,0.572612745,0.769014825,"RCP 2.6","X23"
2079,0.6592716584,0.572105755,0.768037625,"RCP 2.6","X23"
2080,0.6639919292,0.576294435,0.773780395,"RCP 2.6","X23"
2081,0.6671931068,0.579176155,0.77725196,"RCP 2.6","X23"
2082,0.6626907596,0.57528688,0.771209985,"RCP 2.6","X23"
2083,0.6584132076,0.571372725,0.766192705,"RCP 2.6","X23"
2084,0.6624330772,0.57509324,0.77173887,"RCP 2.6","X23"
2085,0.6688950112,0.58085577,0.779354625,"RCP 2.6","X23"
2086,0.6662317032,0.57845115,0.775721475,"RCP 2.6","X23"
2087,0.6549106236,0.567801465,0.76168796,"RCP 2.6","X23"
2088,0.6511831224,0.564834805,0.75805236,"RCP 2.6","X23"
2089,0.6572439784,0.57029973,0.766192055,"RCP 2.6","X23"
2090,0.6620208844,0.57463809,0.771704615,"RCP 2.6","X23"
2091,0.6659510316,0.578146645,0.77612384,"RCP 2.6","X23"
2092,0.6676299612,0.579580235,0.777624595,"RCP 2.6","X23"
2093,0.6654813828,0.577813915,0.774530525,"RCP 2.6","X23"
2094,0.6604916076,0.57311737,0.768449295,"RCP 2.6","X23"
2095,0.6583204364,0.571340025,0.76639712,"RCP 2.6","X23"
2096,0.6575432232,0.570765705,0.765905735,"RCP 2.6","X23"
2097,0.6514855436,0.565232285,0.758694605,"RCP 2.6","X23"
2098,0.6508567552,0.564670215,0.75853696,"RCP 2.6","X23"
2099,0.6623832596,0.574978565,0.77216259,"RCP 2.6","X23"
2100,0.6700779976,0.58200427,0.780864835,"RCP 2.6","X23"
2012,0.727928064,0.622678325,0.82917416,"RCP 4.5","X23"
2013,0.7290413168,0.626374985,0.83071125,"RCP 4.5","X23"
2014,0.717031932,0.614909915,0.817429885,"RCP 4.5","X23"
2015,0.712086014,0.60918248,0.812156905,"RCP 4.5","X23"
2016,0.7157247564,0.61058629,0.816348555,"RCP 4.5","X23"
2017,0.7218848596,0.614786065,0.823422295,"RCP 4.5","X23"
2018,0.7254388716,0.617820455,0.82626662,"RCP 4.5","X23"
2019,0.7249403112,0.61924011,0.82503007,"RCP 4.5","X23"
2020,0.7176749528,0.61389057,0.8170477,"RCP 4.5","X23"
2021,0.7086207632,0.605938985,0.80695134,"RCP 4.5","X23"
2022,0.7048796244,0.602305115,0.80311263,"RCP 4.5","X23"
2023,0.7031237592,0.599987725,0.800815245,"RCP 4.5","X23"
2024,0.6972578772,0.594434245,0.793697505,"RCP 4.5","X23"
2025,0.6902845788,0.587930555,0.785632195,"RCP 4.5","X23"
2026,0.6852275728,0.58301985,0.77987727,"RCP 4.5","X23"
2027,0.681912854,0.579624915,0.77624685,"RCP 4.5","X23"
2028,0.6861762468,0.58325343,0.78121463,"RCP 4.5","X23"
2029,0.6893129924,0.585993885,0.784751245,"RCP 4.5","X23"
2030,0.6839229368,0.58146933,0.77831313,"RCP 4.5","X23"
2031,0.6749604164,0.573924245,0.768149125,"RCP 4.5","X23"
2032,0.6644603612,0.564717395,0.75637994,"RCP 4.5","X23"
2033,0.6574365968,0.558008675,0.748330315,"RCP 4.5","X23"
2034,0.6558849876,0.55642868,0.747029335,"RCP 4.5","X23"
2035,0.6537628804,0.554452755,0.74468076,"RCP 4.5","X23"
2036,0.6476238328,0.5490732,0.737283405,"RCP 4.5","X23"
2037,0.631031222,0.534604245,0.71822612,"RCP 4.5","X23"
2038,0.6181488824,0.52289056,0.70349284,"RCP 4.5","X23"
2039,0.6208477228,0.525466495,0.70820475,"RCP 4.5","X23"
2040,0.6236182488,0.527997535,0.71198594,"RCP 4.5","X23"
2041,0.6187528,0.52356604,0.70580137,"RCP 4.5","X23"
2042,0.6113297308,0.51686352,0.69702212,"RCP 4.5","X23"
2043,0.5961007488,0.50307445,0.6802524,"RCP 4.5","X23"
2044,0.5772439268,0.486275775,0.659189795,"RCP 4.5","X23"
2045,0.578758246,0.488004645,0.661426365,"RCP 4.5","X23"
2046,0.5911370456,0.49842792,0.676247395,"RCP 4.5","X23"
2047,0.5938401912,0.500926805,0.678870535,"RCP 4.5","X23"
2048,0.589889738,0.498007405,0.67366621,"RCP 4.5","X23"
2049,0.573648408,0.483346395,0.655185935,"RCP 4.5","X23"
2050,0.5438450876,0.456501395,0.62187185,"RCP 4.5","X23"
2051,0.5223086796,0.43818788,0.597902695,"RCP 4.5","X23"
2052,0.5171104292,0.43364378,0.594552875,"RCP 4.5","X23"
2053,0.5150184184,0.431398395,0.59365954,"RCP 4.5","X23"
2054,0.5119570356,0.428711385,0.590723005,"RCP 4.5","X23"
2055,0.5022108796,0.42024792,0.57970419,"RCP 4.5","X23"
2056,0.49835839,0.416705915,0.575579765,"RCP 4.5","X23"
2057,0.5111741452,0.427356305,0.5906667,"RCP 4.5","X23"
2058,0.5104417752,0.42716798,0.589684165,"RCP 4.5","X23"
2059,0.486060356,0.405967465,0.56138933,"RCP 4.5","X23"
2060,0.4539276768,0.377358305,0.52525784,"RCP 4.5","X23"
2061,0.438679896,0.36335595,0.50862302,"RCP 4.5","X23"
2062,0.4421274328,0.366514285,0.513142775,"RCP 4.5","X23"
2063,0.444386564,0.36791,0.51767042,"RCP 4.5","X23"
2064,0.4386352404,0.36287319,0.511063805,"RCP 4.5","X23"
2065,0.4296814516,0.354871475,0.50165022,"RCP 4.5","X23"
2066,0.42312821,0.34880842,0.495298905,"RCP 4.5","X23"
